Operations_ID,Location_ID,Location_Name,Date,Year,Month,Day_of_Week,Is_Holiday,Is_Weekend,Appointment_Capacity,Scheduled_Appointments,Actual_Appointments,Chair_Utilization,Target_Chair_Utilization,Cancellation_Count,Cancellation_Rate,No_Show_Count,No_Show_Rate,Avg_Wait_Time,Total_Patients_Seen,New_Patient_Count,Returning_Patient_Count,Target_New_Patients,Total_Labor_Hours,Total_Labor_Cost,Staff_Count,Dentist_Count,Hygienist_Count,Assistant_Count,Admin_Count,Equipment_Count,Avg_Equipment_Utilization,Active_Treatment_Plans,Completed_Treatment_Plans,Treatment_Plan_Completion_Rate,Treatment_Plans_Not_Started,Treatment_Plans_In_Progress,Treatment_Plans_Completed,Treatment_Plans_Delayed,Insurance_Claims_Submitted,Insurance_Claims_Processed,Insurance_Claims_Paid,Insurance_Claims_Denied,Insurance_Denial_Rate,Avg_Days_To_Payment,Claims_Aging_0_30,Claims_Aging_31_60,Claims_Aging_61_90,Claims_Aging_90_Plus,Target_Collection_Rate,Actual_Collection_Rate,Revenue_Per_Hour,Revenue_Per_Chair,Revenue_Per_Patient,Labor_Cost_Percentage,Supply_Cost_Percentage,Overhead_Percentage
"OP-LOC002-20211218","LOC002","Westside Smile Center","2021-12-18",2021,12,"Saturday",false,true,28,0,0,"0.85","0.82",0,"0.00",0,"0.00",25,0,0,0,1.25,"41.0",2429,9,2,2,3,2,9,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",27.25,0,0,0,0,"0.90","0.80",0,0,369,"0.32","0.13","0.36"
"OP-LOC003-20211218","LOC003","East Valley Dental Care","2021-12-18",2021,12,"Saturday",false,true,18,0,0,"0.76","0.81",0,"0.00",0,"0.00",9,0,0,0,1,"37.8",2164,9,2,2,3,2,6,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",25.25,0,0,0,0,"0.88","0.81",0,0,355,"0.29","0.16","0.35"
"OP-LOC004-20211218","LOC004","North Portland Family Dental","2021-12-18",2021,12,"Saturday",false,true,28,0,0,"0.76","0.83",0,"0.00",0,"0.00",18,0,0,0,1.25,"40.4",2376,9,2,2,3,2,9,"0.00",0,0,"0.74",0,0,0,0,0,0,0,0,"NaN",23.25,0,0,0,0,"0.91","0.82",0,0,310,"0.28","0.16","0.38"
"OP-LOC001-20211220","LOC001","Downtown Dental","2021-12-20",2021,12,"Monday",false,false,40,0,0,"0.77","0.85",0,"0.00",0,"0.00",13,0,0,0,1.5,"109.2",6550,14,3,3,5,3,12,"0.00",0,0,"0.77",0,0,0,0,0,0,0,0,"NaN",27.25,0,0,0,0,"0.92","0.93",0,0,287,"0.28","0.12","0.40"
"OP-LOC002-20211220","LOC002","Westside Smile Center","2021-12-20",2021,12,"Monday",false,false,28,0,0,"0.76","0.82",0,"0.00",0,"0.00",7,0,0,0,1.25,"68.8",3875,9,2,2,3,2,9,"0.00",0,0,"0.68",0,0,0,0,0,0,0,0,"NaN",26.25,0,0,0,0,"0.90","0.81",0,0,283,"0.28","0.13","0.40"
"OP-LOC003-20211220","LOC003","East Valley Dental Care","2021-12-20",2021,12,"Monday",false,false,18,3,0,"0.72","0.81",0,"0.00",0,"0.00",6,0,0,0,1,"70.4",3834,9,2,2,3,2,6,"0.00",0,0,"0.71",0,0,0,0,0,0,0,0,"NaN",24.25,0,0,0,0,"0.88","0.89",0,0,362,"0.30","0.13","0.42"
"OP-LOC004-20211220","LOC004","North Portland Family Dental","2021-12-20",2021,12,"Monday",false,false,28,0,0,"0.86","0.83",0,"0.00",0,"0.00",5,0,0,0,1.25,"66.1",3884,9,2,2,3,2,9,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",23.25,0,0,0,0,"0.91","0.83",0,0,347,"0.31","0.12","0.38"
"OP-LOC001-20211221","LOC001","Downtown Dental","2021-12-21",2021,12,"Tuesday",false,false,40,1,1,"0.01","0.85",0,"0.00",0,"0.00",20,1,0,1,1.5,"108.4",6357,14,3,3,5,3,12,"0.00",0,0,"0.70",0,0,0,0,1,1,1,0,"0.00",23.25,1,0,0,0,"0.92","0.00",1,23,114,"55.77","0.15","0.36"
"OP-LOC002-20211221","LOC002","Westside Smile Center","2021-12-21",2021,12,"Tuesday",false,false,28,3,3,"0.05","0.82",0,"0.00",0,"0.00",5,3,0,3,1.25,"68.8",3925,9,2,2,3,2,9,"0.05",1,1,"0.75",0,1,1,0,2,2,2,0,"0.00",23.25,1,1,0,0,"0.90","1.00",20,353,470,"2.78","0.15","0.37"
"OP-LOC003-20211221","LOC003","East Valley Dental Care","2021-12-21",2021,12,"Tuesday",false,false,18,0,0,"0.79","0.81",0,"0.00",0,"0.00",18,0,0,0,1,"65.7",3581,9,2,2,3,2,6,"0.00",0,0,"0.72",0,0,0,0,0,0,0,0,"NaN",25.25,0,0,0,0,"0.88","0.79",0,0,374,"0.32","0.13","0.36"
"OP-LOC004-20211221","LOC004","North Portland Family Dental","2021-12-21",2021,12,"Tuesday",false,false,28,0,0,"0.76","0.83",0,"0.00",0,"0.00",5,0,0,0,1.25,"68.0",3946,9,2,2,3,2,9,"0.00",0,0,"0.70",0,0,0,0,0,0,0,0,"NaN",24.25,0,0,0,0,"0.91","0.96",0,0,331,"0.32","0.14","0.36"
"OP-LOC001-20211222","LOC001","Downtown Dental","2021-12-22",2021,12,"Wednesday",false,false,40,1,0,"0.89","0.85",1,"1.00",0,"0.00",17,0,0,0,1.5,"106.8",6397,14,3,3,5,3,12,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",23.25,0,0,0,0,"0.92","0.83",0,0,337,"0.30","0.15","0.36"
"OP-LOC002-20211222","LOC002","Westside Smile Center","2021-12-22",2021,12,"Wednesday",false,false,28,0,0,"0.78","0.82",0,"0.00",0,"0.00",23,0,0,0,1.25,"63.5",3563,9,2,2,3,2,9,"0.00",0,0,"0.70",0,0,0,0,0,0,0,0,"NaN",25.25,0,0,0,0,"0.90","0.88",0,0,297,"0.33","0.13","0.37"
"OP-LOC003-20211222","LOC003","East Valley Dental Care","2021-12-22",2021,12,"Wednesday",false,false,18,4,4,"0.13","0.81",0,"0.00",0,"0.00",8,4,0,4,1,"69.6",3939,9,2,2,3,2,6,"0.16",2,1,"0.75",0,1,1,0,3,3,3,0,"0.00",23.25,2,1,0,0,"0.88","0.16",17,402,301,"3.27","0.14","0.37"
"OP-LOC004-20211222","LOC004","North Portland Family Dental","2021-12-22",2021,12,"Wednesday",false,false,28,2,2,"0.01","0.83",0,"0.00",0,"0.00",10,2,0,2,1.25,"67.2",3740,9,2,2,3,2,9,"0.05",1,1,"0.73",0,1,1,0,2,2,2,0,"0.00",22.25,1,1,0,0,"0.91","0.21",2,30,61,"30.91","0.16","0.41"
"OP-LOC001-20211223","LOC001","Downtown Dental","2021-12-23",2021,12,"Thursday",false,false,40,2,2,"0.03","0.85",0,"0.00",0,"0.00",17,2,0,2,1.5,"108.0",6502,14,3,3,5,3,12,"0.02",1,1,"0.78",0,1,1,0,2,2,2,0,"0.00",24.25,1,1,0,0,"0.92","0.11",3,74,185,"17.62","0.13","0.38"
"OP-LOC002-20211223","LOC002","Westside Smile Center","2021-12-23",2021,12,"Thursday",false,false,28,0,0,"0.83","0.82",0,"0.00",0,"0.00",18,0,0,0,1.25,"69.3",4060,9,2,2,3,2,9,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",24.25,0,0,0,0,"0.90","0.92",0,0,278,"0.31","0.14","0.39"
"OP-LOC003-20211223","LOC003","East Valley Dental Care","2021-12-23",2021,12,"Thursday",false,false,18,3,3,"0.10","0.81",0,"0.00",0,"0.00",12,3,0,3,1,"68.0",3807,9,2,2,3,2,6,"0.13",1,1,"0.77",0,1,1,0,2,2,2,0,"0.00",22.25,1,1,0,0,"0.88","0.24",99,2234,2234,"0.57","0.14","0.36"
"OP-LOC004-20211223","LOC004","North Portland Family Dental","2021-12-23",2021,12,"Thursday",false,false,28,1,1,"0.01","0.83",0,"0.00",0,"0.00",25,1,0,1,1.25,"66.7",3971,9,2,2,3,2,9,"0.01",0,0,"0.71",0,0,0,0,1,1,1,0,"0.00",27.25,1,0,0,0,"0.91","0.00",1,16,65,"61.09","0.14","0.37"
"OP-LOC001-20211224","LOC001","Downtown Dental","2021-12-24",2021,12,"Friday",false,false,40,3,3,"0.09","0.85",0,"0.00",0,"0.00",10,3,0,3,1.5,"108.0",6489,14,3,3,5,3,12,"0.04",1,1,"0.74",0,1,1,0,2,2,2,0,"0.00",25.25,1,1,0,0,"0.92","0.25",74,1608,2680,"0.81","0.14","0.42"
"OP-LOC002-20211224","LOC002","Westside Smile Center","2021-12-24",2021,12,"Friday",false,false,28,0,0,"0.83","0.82",0,"0.00",0,"0.00",20,0,0,0,1.25,"66.6",3756,9,2,2,3,2,9,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",27.25,0,0,0,0,"0.90","0.94",0,0,381,"0.31","0.13","0.39"
"OP-LOC003-20211224","LOC003","East Valley Dental Care","2021-12-24",2021,12,"Friday",false,false,18,0,0,"0.79","0.81",0,"0.00",0,"0.00",17,0,0,0,1,"69.6",3947,9,2,2,3,2,6,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",24.25,0,0,0,0,"0.88","0.92",0,0,384,"0.28","0.14","0.36"
"OP-LOC004-20211224","LOC004","North Portland Family Dental","2021-12-24",2021,12,"Friday",false,false,28,0,0,"0.83","0.83",0,"0.00",0,"0.00",13,0,0,0,1.25,"64.4",3765,9,2,2,3,2,9,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",27.25,0,0,0,0,"0.91","0.95",0,0,295,"0.33","0.15","0.40"
"OP-LOC001-20211227","LOC001","Downtown Dental","2021-12-27",2021,12,"Monday",false,false,40,1,0,"0.78","0.85",0,"0.00",1,"1.00",21,0,0,0,1.5,"105.2",6195,14,3,3,5,3,12,"0.00",0,0,"0.77",0,0,0,0,0,0,0,0,"NaN",22.25,0,0,0,0,"0.92","0.95",0,0,285,"0.31","0.13","0.36"
"OP-LOC002-20211227","LOC002","Westside Smile Center","2021-12-27",2021,12,"Monday",false,false,28,0,0,"0.84","0.82",0,"0.00",0,"0.00",6,0,0,0,1.25,"71.1",4047,9,2,2,3,2,9,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",26.25,0,0,0,0,"0.90","0.90",0,0,299,"0.27","0.14","0.39"
"OP-LOC003-20211227","LOC003","East Valley Dental Care","2021-12-27",2021,12,"Monday",false,false,18,2,0,"0.71","0.81",2,"1.00",0,"0.00",14,0,0,0,1,"69.8",3911,9,2,2,3,2,6,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",22.25,0,0,0,0,"0.88","0.84",0,0,302,"0.27","0.16","0.42"
"OP-LOC004-20211227","LOC004","North Portland Family Dental","2021-12-27",2021,12,"Monday",false,false,28,0,0,"0.82","0.83",0,"0.00",0,"0.00",15,0,0,0,1.25,"66.3",3987,9,2,2,3,2,9,"0.00",0,0,"0.69",0,0,0,0,0,0,0,0,"NaN",23.25,0,0,0,0,"0.91","0.87",0,0,297,"0.31","0.14","0.42"
"OP-LOC001-20211228","LOC001","Downtown Dental","2021-12-28",2021,12,"Tuesday",false,false,40,3,3,"0.02","0.85",0,"0.00",0,"0.00",25,3,0,3,1.5,"107.9",6515,14,3,3,5,3,12,"0.04",1,1,"0.76",0,1,1,0,2,2,2,0,"0.00",27.25,1,1,0,0,"0.92","0.38",3,56,94,"23.18","0.15","0.38"
"OP-LOC002-20211228","LOC002","Westside Smile Center","2021-12-28",2021,12,"Tuesday",false,false,28,2,2,"0.07","0.82",0,"0.00",0,"0.00",7,2,0,2,1.25,"67.4",3844,9,2,2,3,2,9,"0.04",1,1,"0.77",0,1,1,0,2,2,2,0,"0.00",22.25,1,1,0,0,"0.90","0.22",32,537,1074,"1.79","0.16","0.42"
"OP-LOC003-20211228","LOC003","East Valley Dental Care","2021-12-28",2021,12,"Tuesday",false,false,18,0,0,"0.83","0.81",0,"0.00",0,"0.00",8,0,0,0,1,"67.6",3709,9,2,2,3,2,6,"0.00",0,0,"0.71",0,0,0,0,0,0,0,0,"NaN",26.25,0,0,0,0,"0.88","0.91",0,0,377,"0.29","0.15","0.37"
"OP-LOC004-20211228","LOC004","North Portland Family Dental","2021-12-28",2021,12,"Tuesday",false,false,28,2,0,"0.78","0.83",0,"0.00",2,"1.00",24,0,0,0,1.25,"66.0",3975,9,2,2,3,2,9,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",25.25,0,0,0,0,"0.91","0.89",0,0,314,"0.29","0.14","0.41"
"OP-LOC001-20211229","LOC001","Downtown Dental","2021-12-29",2021,12,"Wednesday",false,false,40,8,6,"0.14","0.85",2,"0.25",0,"0.00",17,6,0,6,1.5,"104.4",6254,14,3,3,5,3,12,"0.07",3,2,"0.77",0,2,2,1,5,5,5,0,"0.00",26.25,3,1,1,0,"0.92","0.88",60,1249,1041,"1.00","0.13","0.39"
"OP-LOC002-20211229","LOC002","Westside Smile Center","2021-12-29",2021,12,"Wednesday",false,false,28,0,0,"0.81","0.82",0,"0.00",0,"0.00",8,0,0,0,1.25,"68.9",3947,9,2,2,3,2,9,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",22.25,0,0,0,0,"0.90","0.94",0,0,384,"0.29","0.13","0.39"
"OP-LOC003-20211229","LOC003","East Valley Dental Care","2021-12-29",2021,12,"Wednesday",false,false,18,2,2,"0.02","0.81",0,"0.00",0,"0.00",13,2,0,2,1,"68.7",3896,9,2,2,3,2,6,"0.07",1,1,"0.76",0,1,1,0,2,2,2,0,"0.00",27.25,1,1,0,0,"0.88","0.19",2,36,54,"36.07","0.16","0.36"
"OP-LOC004-20211229","LOC004","North Portland Family Dental","2021-12-29",2021,12,"Wednesday",false,false,28,0,0,"0.76","0.83",0,"0.00",0,"0.00",11,0,0,0,1.25,"63.9",3678,9,2,2,3,2,9,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",23.25,0,0,0,0,"0.91","0.93",0,0,288,"0.30","0.14","0.40"
"OP-LOC001-20211230","LOC001","Downtown Dental","2021-12-30",2021,12,"Thursday",false,false,40,3,0,"0.77","0.85",0,"0.00",3,"1.00",13,0,0,0,1.5,"107.1",6184,14,3,3,5,3,12,"0.00",0,0,"0.78",0,0,0,0,0,0,0,0,"NaN",25.25,0,0,0,0,"0.92","0.84",0,0,344,"0.31","0.14","0.36"
"OP-LOC002-20211230","LOC002","Westside Smile Center","2021-12-30",2021,12,"Thursday",false,false,28,6,4,"0.04","0.82",0,"0.00",2,"0.33",5,4,0,4,1.25,"62.8",3463,9,2,2,3,2,9,"0.07",2,1,"0.68",0,1,1,0,3,3,3,0,"0.00",27.25,2,1,0,0,"0.90","0.17",4,66,66,"13.07","0.15","0.42"
"OP-LOC003-20211230","LOC003","East Valley Dental Care","2021-12-30",2021,12,"Thursday",false,false,18,5,0,"0.74","0.81",2,"0.40",3,"0.60",25,0,0,0,1,"66.6",3682,9,2,2,3,2,6,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",27.25,0,0,0,0,"0.88","0.88",0,0,362,"0.33","0.13","0.37"
"OP-LOC004-20211230","LOC004","North Portland Family Dental","2021-12-30",2021,12,"Thursday",false,false,28,3,3,"0.08","0.83",0,"0.00",0,"0.00",7,3,0,3,1.25,"67.7",3773,9,2,2,3,2,9,"0.06",1,1,"0.76",0,1,1,0,2,2,2,0,"0.00",24.25,1,1,0,0,"0.91","0.10",16,269,359,"3.50","0.14","0.37"
"OP-LOC001-20211231","LOC001","Downtown Dental","2021-12-31",2021,12,"Friday",false,false,40,1,1,"0.02","0.85",0,"0.00",0,"0.00",6,1,0,1,1.5,"108.7",6285,14,3,3,5,3,12,"0.00",0,0,"0.72",0,0,0,0,1,1,1,0,"0.00",24.25,1,0,0,0,"0.92","1.00",1,28,140,"44.89","0.15","0.38"
"OP-LOC002-20211231","LOC002","Westside Smile Center","2021-12-31",2021,12,"Friday",false,false,28,3,3,"0.02","0.82",0,"0.00",0,"0.00",9,3,0,3,1.25,"70.3",4200,9,2,2,3,2,9,"0.05",1,1,"0.72",0,1,1,0,2,2,2,0,"0.00",24.25,1,1,0,0,"0.90","1.00",2,39,52,"27.10","0.13","0.38"
"OP-LOC003-20211231","LOC003","East Valley Dental Care","2021-12-31",2021,12,"Friday",false,false,18,0,0,"0.72","0.81",0,"0.00",0,"0.00",22,0,0,0,1,"67.0",3809,9,2,2,3,2,6,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",23.25,0,0,0,0,"0.88","0.89",0,0,354,"0.28","0.13","0.38"
"OP-LOC004-20211231","LOC004","North Portland Family Dental","2021-12-31",2021,12,"Friday",false,false,28,2,0,"0.77","0.83",0,"0.00",0,"0.00",24,0,0,0,1.25,"66.2",3864,9,2,2,3,2,9,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",24.25,0,0,0,0,"0.91","0.82",0,0,364,"0.31","0.14","0.41"
"OP-LOC001-20220103","LOC001","Downtown Dental","2022-01-03",2022,1,"Monday",false,false,40,1,1,"0.03","0.86",0,"0.00",0,"0.00",17,1,0,1,1.5,"106.6",6250,14,3,3,5,3,12,"0.00",0,0,"0.77",0,0,0,0,1,1,1,0,"0.00",22,1,0,0,0,"0.92","0.23",10,213,1067,"5.86","0.12","0.36"
"OP-LOC002-20220103","LOC002","Westside Smile Center","2022-01-03",2022,1,"Monday",false,false,28,3,0,"0.81","0.83",3,"1.00",0,"0.00",17,0,0,0,1.25,"63.6",3719,9,2,2,3,2,9,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",23,0,0,0,0,"0.90","0.88",0,0,317,"0.29","0.12","0.41"
"OP-LOC003-20220103","LOC003","East Valley Dental Care","2022-01-03",2022,1,"Monday",false,false,18,6,6,"0.24","0.81",0,"0.00",0,"0.00",8,6,0,6,1,"67.4",3825,9,2,2,3,2,6,"0.26",3,2,"0.77",0,2,2,1,5,5,5,0,"0.00",26,3,1,1,0,"0.88","0.19",75,1695,848,"0.75","0.14","0.35"
"OP-LOC004-20220103","LOC004","North Portland Family Dental","2022-01-03",2022,1,"Monday",false,false,28,0,0,"0.82","0.84",0,"0.00",0,"0.00",11,0,0,0,1.25,"65.6",4031,9,2,2,3,2,9,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",27,0,0,0,0,"0.91","0.84",0,0,278,"0.29","0.16","0.35"
"OP-LOC001-20220104","LOC001","Downtown Dental","2022-01-04",2022,1,"Tuesday",false,false,40,0,0,"0.90","0.86",0,"0.00",0,"0.00",13,0,0,0,1.5,"110.2",6582,14,3,3,5,3,12,"0.00",0,0,"0.68",0,0,0,0,0,0,0,0,"NaN",25,0,0,0,0,"0.92","0.87",0,0,326,"0.29","0.15","0.37"
"OP-LOC002-20220104","LOC002","Westside Smile Center","2022-01-04",2022,1,"Tuesday",false,false,28,3,3,"0.02","0.83",0,"0.00",0,"0.00",23,3,0,3,1.25,"69.3",3937,9,2,2,3,2,9,"0.05",1,1,"0.76",0,1,1,0,2,2,2,0,"0.00",23,1,1,0,0,"0.90","0.17",2,36,48,"27.15","0.13","0.41"
"OP-LOC003-20220104","LOC003","East Valley Dental Care","2022-01-04",2022,1,"Tuesday",false,false,18,0,0,"0.73","0.81",0,"0.00",0,"0.00",10,0,0,0,1,"64.9",3576,9,2,2,3,2,6,"0.00",0,0,"0.74",0,0,0,0,0,0,0,0,"NaN",22,0,0,0,0,"0.88","0.79",0,0,342,"0.32","0.13","0.41"
"OP-LOC004-20220104","LOC004","North Portland Family Dental","2022-01-04",2022,1,"Tuesday",false,false,28,2,2,"0.02","0.84",0,"0.00",0,"0.00",25,2,0,2,1.25,"69.1",4154,9,2,2,3,2,9,"0.05",1,1,"0.70",0,1,1,0,2,2,2,0,"0.00",23,1,1,0,0,"0.91","0.20",3,45,89,"23.34","0.15","0.39"
"OP-LOC001-20220105","LOC001","Downtown Dental","2022-01-05",2022,1,"Wednesday",false,false,40,3,3,"0.07","0.86",0,"0.00",0,"0.00",8,3,0,3,1.5,"111.8",6700,14,3,3,5,3,12,"0.04",1,1,"0.77",0,1,1,0,2,2,2,0,"0.00",23,1,1,0,0,"0.92","0.99",23,519,865,"2.58","0.12","0.41"
"OP-LOC002-20220105","LOC002","Westside Smile Center","2022-01-05",2022,1,"Wednesday",false,false,28,0,0,"0.88","0.83",0,"0.00",0,"0.00",9,0,0,0,1.25,"66.0",3804,9,2,2,3,2,9,"0.00",0,0,"0.68",0,0,0,0,0,0,0,0,"NaN",26,0,0,0,0,"0.90","0.89",0,0,306,"0.31","0.14","0.38"
"OP-LOC003-20220105","LOC003","East Valley Dental Care","2022-01-05",2022,1,"Wednesday",false,false,18,3,3,"0.18","0.81",0,"0.00",0,"0.00",14,3,0,3,1,"71.7",4064,9,2,2,3,2,6,"0.13",1,1,"0.72",0,1,1,0,2,2,2,0,"0.00",24,1,1,0,0,"0.88","0.25",35,832,832,"1.63","0.12","0.38"
"OP-LOC004-20220105","LOC004","North Portland Family Dental","2022-01-05",2022,1,"Wednesday",false,false,28,1,1,"0.03","0.84",0,"0.00",0,"0.00",5,1,0,1,1.25,"66.0",3797,9,2,2,3,2,9,"0.01",0,0,"0.70",0,0,0,0,1,1,1,0,"0.00",26,1,0,0,0,"0.91","1.00",3,57,228,"16.65","0.13","0.37"
"OP-LOC001-20220106","LOC001","Downtown Dental","2022-01-06",2022,1,"Thursday",false,false,40,0,0,"0.81","0.86",0,"0.00",0,"0.00",15,0,0,0,1.5,"106.4",6291,14,3,3,5,3,12,"0.00",0,0,"0.77",0,0,0,0,0,0,0,0,"NaN",26,0,0,0,0,"0.92","0.96",0,0,293,"0.28","0.13","0.35"
"OP-LOC002-20220106","LOC002","Westside Smile Center","2022-01-06",2022,1,"Thursday",false,false,28,4,4,"0.03","0.83",0,"0.00",0,"0.00",16,4,0,4,1.25,"65.0",3689,9,2,2,3,2,9,"0.08",2,1,"0.73",0,1,1,0,3,3,3,0,"0.00",24,2,1,0,0,"0.90","0.19",5,79,79,"11.67","0.13","0.41"
"OP-LOC003-20220106","LOC003","East Valley Dental Care","2022-01-06",2022,1,"Thursday",false,false,18,2,2,"0.02","0.81",0,"0.00",0,"0.00",13,2,0,2,1,"66.6",3807,9,2,2,3,2,6,"0.06",1,1,"0.77",0,1,1,0,2,2,2,0,"0.00",24,1,1,0,0,"0.88","1.00",1,31,47,"40.93","0.14","0.37"
"OP-LOC004-20220106","LOC004","North Portland Family Dental","2022-01-06",2022,1,"Thursday",false,false,28,0,0,"0.82","0.84",0,"0.00",0,"0.00",5,0,0,0,1.25,"68.3",3913,9,2,2,3,2,9,"0.00",0,0,"0.75",0,0,0,0,0,0,0,0,"NaN",26,0,0,0,0,"0.91","0.86",0,0,334,"0.29","0.16","0.41"
"OP-LOC001-20220107","LOC001","Downtown Dental","2022-01-07",2022,1,"Friday",false,false,40,8,8,"0.12","0.86",0,"0.00",0,"0.00",21,8,0,8,1.5,"109.0",6426,14,3,3,5,3,12,"0.11",3,2,"0.75",0,2,2,1,6,6,6,0,"0.00",22,4,2,1,0,"0.92","0.26",22,477,298,"2.69","0.13","0.41"
"OP-LOC002-20220107","LOC002","Westside Smile Center","2022-01-07",2022,1,"Friday",false,false,28,3,3,"0.06","0.83",0,"0.00",0,"0.00",24,3,0,3,1.25,"68.9",3884,9,2,2,3,2,9,"0.05",1,1,"0.77",0,1,1,0,2,2,2,0,"0.00",24,1,1,0,0,"0.90","0.00",98,1691,2254,"0.57","0.15","0.41"
"OP-LOC003-20220107","LOC003","East Valley Dental Care","2022-01-07",2022,1,"Friday",false,false,18,0,0,"0.83","0.81",0,"0.00",0,"0.00",24,0,0,0,1,"68.2",3728,9,2,2,3,2,6,"0.00",0,0,"0.71",0,0,0,0,0,0,0,0,"NaN",26,0,0,0,0,"0.88","0.79",0,0,352,"0.31","0.12","0.39"
"OP-LOC004-20220107","LOC004","North Portland Family Dental","2022-01-07",2022,1,"Friday",false,false,28,0,0,"0.78","0.84",0,"0.00",0,"0.00",21,0,0,0,1.25,"64.3",3629,9,2,2,3,2,9,"0.00",0,0,"0.72",0,0,0,0,0,0,0,0,"NaN",24,0,0,0,0,"0.91","0.83",0,0,370,"0.33","0.15","0.39"
"OP-LOC001-20220108","LOC001","Downtown Dental","2022-01-08",2022,1,"Saturday",false,true,40,0,0,"0.88","0.86",0,"0.00",0,"0.00",18,0,0,0,1.5,"60.6",3639,14,3,3,5,3,12,"0.00",0,0,"0.76",0,0,0,0,0,0,0,0,"NaN",27,0,0,0,0,"0.92","0.89",0,0,308,"0.29","0.12","0.37"
"OP-LOC002-20220108","LOC002","Westside Smile Center","2022-01-08",2022,1,"Saturday",false,true,28,0,0,"0.79","0.83",0,"0.00",0,"0.00",11,0,0,0,1.25,"39.4",2355,9,2,2,3,2,9,"0.00",0,0,"0.69",0,0,0,0,0,0,0,0,"NaN",22,0,0,0,0,"0.90","0.82",0,0,309,"0.32","0.13","0.38"
"OP-LOC003-20220108","LOC003","East Valley Dental Care","2022-01-08",2022,1,"Saturday",false,true,18,5,5,"0.71","0.81",0,"0.00",0,"0.00",15,5,0,5,1,"40.1",2282,9,2,2,3,2,6,"0.43",2,1,"0.70",0,1,1,0,4,4,4,0,"0.00",22,2,1,0,0,"0.88","0.18",187,2494,1496,"0.30","0.13","0.38"
"OP-LOC004-20220108","LOC004","North Portland Family Dental","2022-01-08",2022,1,"Saturday",false,true,28,1,1,"0.03","0.84",0,"0.00",0,"0.00",11,1,0,1,1.25,"36.2",2175,9,2,2,3,2,9,"0.00",0,0,"0.73",0,0,0,0,1,1,1,0,"0.00",23,1,0,0,0,"0.91","0.25",4,40,159,"13.68","0.15","0.39"
"OP-LOC001-20220110","LOC001","Downtown Dental","2022-01-10",2022,1,"Monday",false,false,40,3,3,"0.03","0.86",0,"0.00",0,"0.00",5,3,0,3,1.5,"106.2",6259,14,3,3,5,3,12,"0.04",1,1,"0.77",0,1,1,0,2,2,2,0,"0.00",23,1,1,0,0,"0.92","0.19",3,54,90,"23.10","0.13","0.38"
"OP-LOC002-20220110","LOC002","Westside Smile Center","2022-01-10",2022,1,"Monday",false,false,28,3,3,"0.09","0.83",0,"0.00",0,"0.00",23,3,0,3,1.25,"64.7",3648,9,2,2,3,2,9,"0.05",1,1,"0.78",0,1,1,0,2,2,2,0,"0.00",27,1,1,0,0,"0.90","0.28",45,726,968,"1.26","0.12","0.40"
"OP-LOC003-20220110","LOC003","East Valley Dental Care","2022-01-10",2022,1,"Monday",false,false,18,2,0,"0.86","0.81",0,"0.00",0,"0.00",9,0,0,0,1,"69.4",3699,9,2,2,3,2,6,"0.00",0,0,"0.73",0,0,0,0,0,0,0,0,"NaN",24,0,0,0,0,"0.88","0.84",0,0,281,"0.28","0.14","0.41"
"OP-LOC004-20220110","LOC004","North Portland Family Dental","2022-01-10",2022,1,"Monday",false,false,28,7,6,"0.14","0.84",0,"0.00",1,"0.14",20,6,0,6,1.25,"68.2",3970,9,2,2,3,2,9,"0.12",3,2,"0.75",0,2,2,1,5,5,4,0,"0.00",24,3,1,1,0,"0.91","0.23",40,690,460,"1.44","0.13","0.40"
"OP-LOC001-20220111","LOC001","Downtown Dental","2022-01-11",2022,1,"Tuesday",false,false,40,0,0,"0.85","0.86",0,"0.00",0,"0.00",12,0,0,0,1.5,"107.8",6430,14,3,3,5,3,12,"0.00",0,0,"0.77",0,0,0,0,0,0,0,0,"NaN",22,0,0,0,0,"0.92","0.86",0,0,309,"0.31","0.13","0.39"
